molecule_chembl_id,pchembl_value,target_chembl_id,value,canonical_smiles
CHEMBL3940462,7.8,CHEMBL4282,16.0,CNCCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1
CHEMBL3912471,8.82,CHEMBL4282,1.5,CCOc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCNC(C)C)CC1
CHEMBL3974777,7.25,CHEMBL4282,56.0,Cc1cc(-c2cn(CC3CN(CO)C3)c(C3CCN(c4ncnc(N)c4C(C)C)CC3)n2)ccc1F
CHEMBL3936990,9.52,CHEMBL4282,0.3,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CC2CN(C)C2)CC1
CHEMBL3908126,8.66,CHEMBL4282,2.2,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC(C(F)F)C2)cn1
CHEMBL3975211,9.05,CHEMBL4282,0.9,N#CC1CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1
CHEMBL3935565,8.72,CHEMBL4282,1.9,CC1(C#N)CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1
CHEMBL3905950,8.74,CHEMBL4282,1.8,COC1(C)CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1
CHEMBL3957940,8.55,CHEMBL4282,2.8,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC(F)(F)C2)cn1
CHEMBL3895494,8.55,CHEMBL4282,2.8,COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1
CHEMBL3924518,8.49,CHEMBL4282,3.2,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC(C(F)(F)F)CC2)cn1
CHEMBL3920406,8.6,CHEMBL4282,2.5,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC(F)CC2)cn1
CHEMBL3898363,8.66,CHEMBL4282,2.2,N#CC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1
CHEMBL3943452,8.49,CHEMBL4282,3.2,COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1
CHEMBL3969572,9.4,CHEMBL4282,0.4,CNC(=O)C1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1
CHEMBL3981380,7.85,CHEMBL4282,14.2,COC1(C)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1
CHEMBL3953443,8.54,CHEMBL4282,2.9,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN(CC(F)(F)F)CC2)cn1
CHEMBL3893943,8.42,CHEMBL4282,3.8,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCCOCC2)cn1
CHEMBL3964706,8.57,CHEMBL4282,2.7,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN3CCCC3C2)cn1
CHEMBL3963748,8.57,CHEMBL4282,2.7,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN3C(=O)OCC3C2)cn1
CHEMBL3922577,8.96,CHEMBL4282,1.1,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC3CC3C2)cn1
CHEMBL3986247,8.64,CHEMBL4282,2.3,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC(N3CCOCC3)C2)cn1
CHEMBL3954180,8.55,CHEMBL4282,2.8,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN(C3CC3)CC2)cn1
CHEMBL3978053,8.6,CHEMBL4282,2.5,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN(CC3CC3)CC2)cn1
CHEMBL3948895,8.72,CHEMBL4282,1.9,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC3(CC2)COC3)cn1
CHEMBL3973753,8.35,CHEMBL4282,4.5,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC3(CCOCC3)C2)cn1
CHEMBL3946920,8.7,CHEMBL4282,2.0,COCC1CN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)C1
CHEMBL3893968,8.85,CHEMBL4282,1.4,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(C)(C#N)C3)cn2)cs1)C(F)(F)F
CHEMBL3953748,8.7,CHEMBL4282,2.0,COC1(C)CN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)C1
CHEMBL3930015,8.77,CHEMBL4282,1.7,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(C(F)F)C3)cn2)cs1)C(F)(F)F
CHEMBL3961734,8.68,CHEMBL4282,2.1,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(F)(F)C3)cn2)cs1)C(F)(F)F
CHEMBL3909615,8.72,CHEMBL4282,1.9,COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)C1
CHEMBL3917308,8.77,CHEMBL4282,1.7,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(C#N)CC3)cn2)cs1)C(F)(F)F
CHEMBL3904498,8.64,CHEMBL4282,2.3,COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)CC1
CHEMBL3908356,8.64,CHEMBL4282,2.3,CNC(=O)C1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)CC1
CHEMBL3976987,8.82,CHEMBL4282,1.5,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(C(F)(F)F)CC3)cn2)cs1)C(F)(F)F
CHEMBL3902880,8.92,CHEMBL4282,1.2,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(CC(F)(F)F)CC3)cn2)cs1)C(F)(F)F
CHEMBL3962884,8.77,CHEMBL4282,1.7,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(F)CC3)cn2)cs1)C(F)(F)F
CHEMBL3893936,8.66,CHEMBL4282,2.2,COC1(C)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)CC1
CHEMBL3954144,8.72,CHEMBL4282,1.9,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCOCC3)cn2)cs1)C(F)(F)F
CHEMBL3979677,8.74,CHEMBL4282,1.8,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN4CCCC4C3)cn2)cs1)C(F)(F)F
CHEMBL3899813,8.62,CHEMBL4282,2.4,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC4CN(C)CC4C3)cn2)cs1)C(F)(F)F
CHEMBL3926976,8.64,CHEMBL4282,2.3,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN4C(=O)OCC4C3)cn2)cs1)C(F)(F)F
CHEMBL3953359,8.66,CHEMBL4282,2.2,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC4CC4C3)cn2)cs1)C(F)(F)F
CHEMBL3924482,8.72,CHEMBL4282,1.9,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(N4CCOCC4)C3)cn2)cs1)C(F)(F)F
CHEMBL3925596,8.74,CHEMBL4282,1.8,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(C4CC4)CC3)cn2)cs1)C(F)(F)F
CHEMBL3897512,8.74,CHEMBL4282,1.8,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(CC4CC4)CC3)cn2)cs1)C(F)(F)F
CHEMBL3961404,8.68,CHEMBL4282,2.1,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC4(CC3)COC4)cn2)cs1)C(F)(F)F
CHEMBL3903012,8.59,CHEMBL4282,2.6,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC4(CCOCC4)C3)cn2)cs1)C(F)(F)F
CHEMBL3982161,5.8,CHEMBL4282,1600.0,NC1(c2ccc(-c3nc4c(O)nccn4c3-c3ccccc3)cc2)CCC1
CHEMBL3944710,7.21,CHEMBL4282,61.0,Cc1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c(C)n1
CHEMBL3977365,7.66,CHEMBL4282,22.0,COc1nc(Br)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12
CHEMBL3895917,6.96,CHEMBL4282,110.0,CCc1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c(OC)n1
CHEMBL3968885,7.0,CHEMBL4282,100.0,CCOC(=O)c1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2cn1
CHEMBL3932688,6.96,CHEMBL4282,110.0,NC(=O)c1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2cn1
CHEMBL3956697,7.19,CHEMBL4282,64.0,COC(=O)c1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c(OC)n1
CHEMBL3931748,7.54,CHEMBL4282,29.0,COc1nc(C(N)=O)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12
CHEMBL1994702,5.75,CHEMBL4282,1790.0,NS(=O)(=O)c1nnc(NS(=O)(=O)c2cccc3cccnc23)s1
CHEMBL3931875,5.34,CHEMBL4282,4580.0,CC1=NN(C(=O)c2ccc(Cl)cc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)Nc2nnc(C)s2)cc1
CHEMBL3912759,5.2,CHEMBL4282,6270.0,COc1cc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3c(C)noc3C)cc2)nc(OC)n1
CHEMBL1733315,4.3,CHEMBL4282,50000.0,O=C(Nc1ccccc1)c1ccccc1NC(=O)c1ccccc1C(=O)O
CHEMBL3985551,4.6,CHEMBL4282,25000.0,CCOc1ccccc1C(=O)Nc1ccccc1C(=O)O
CHEMBL3987198,4.3,CHEMBL4282,50000.0,COc1cc(NS(=O)(=O)c2ccc(Nc3ccco3)cc2)nc(OC)n1
CHEMBL1533790,4.3,CHEMBL4282,50000.0,COc1cc(NS(=O)(=O)c2ccc(NC(=O)c3ccco3)cc2)nc(OC)n1
CHEMBL1349361,4.3,CHEMBL4282,50000.0,COc1cc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)nc(OC)n1
CHEMBL3910424,4.3,CHEMBL4282,50000.0,Nc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3nnc(S(N)(=O)=O)s3)cc2)cc1
CHEMBL593946,4.99,CHEMBL4282,10230.0,CC(=O)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1
CHEMBL611216,4.69,CHEMBL4282,20410.0,COCCOCCOCC(=O)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1
CHEMBL1685052,5.08,CHEMBL4282,8320.0,CCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nnc(C)s2)cc1
CHEMBL1685053,5.12,CHEMBL4282,7590.0,CCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nnc(CC)s2)cc1
CHEMBL1685054,5.39,CHEMBL4282,4070.0,CCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nnc(C(C)(C)C)s2)cc1
CHEMBL1685033,5.22,CHEMBL4282,6030.0,CCc1nnc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)s1
CHEMBL1355299,5.11,CHEMBL4282,7760.0,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
CHEMBL1685039,5.28,CHEMBL4282,5250.0,CCCCCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(CC)s2)cc1
CHEMBL1685055,4.68,CHEMBL4282,20700.0,CCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nnc(CC(=O)OCC)s2)cc1
CHEMBL1685058,5.34,CHEMBL4282,4600.0,CCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1
CHEMBL1685038,4.33,CHEMBL4282,46700.0,CCCCCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(C)s2)cc1
CHEMBL1685044,4.61,CHEMBL4282,24500.0,CCCCCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(CO)s2)cc1
CHEMBL1685046,4.62,CHEMBL4282,23700.0,CCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1
CHEMBL1685047,4.72,CHEMBL4282,19100.0,CCCCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1
CHEMBL1685048,4.59,CHEMBL4282,25800.0,CCCCCCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1
CHEMBL1685049,4.23,CHEMBL4282,58900.0,CCCCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1
CHEMBL1685050,5.16,CHEMBL4282,6900.0,CCCCCCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1
CHEMBL1685051,4.94,CHEMBL4282,11400.0,CCCCCCCCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1
CHEMBL3900299,6.58,CHEMBL4282,260.0,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1[C@H](O)[C@H](OP(=O)(O)O)C(OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC
CHEMBL3923074,6.07,CHEMBL4282,850.0,CC1=NN(C(=O)c2ccc(Cl)cc2)C(O)C1/N=N/c1ccc(S(=O)(=O)Nc2ncccn2)cc1
CHEMBL4062453,6.22,CHEMBL4282,608.0,CN(C)CCn1cc(-c2ccn3c(-c4ccc(C(N)=O)c(OCc5cccc(F)c5)c4)cnc3c2)cn1
CHEMBL3544960,7.42,CHEMBL4282,38.0,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1
CHEMBL4071045,5.44,CHEMBL4282,3.62,NC(=O)[C@H](CCCCNC(=S)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1)NC(=O)CN1C[C@H](Cc2ccccc2)NC(=O)CN(C(=O)CCC(=O)O)C[C@H](CCC(=O)O)NC(=O)CN(C(=O)Cc2ccc3c(c2)OCO3)C[C@H](CCC(=O)O)NC(=O)CN(C(=O)CCC2CCCCC2)C[C@H](Cc2ccccc2)NC(=O)c2ccc(cc2)CSCCC1=O
CHEMBL4128457,8.52,CHEMBL4282,0.003,C[C@@H]1CC(=O)Nc2ncnc(N3CCC(c4nc(-c5ccc(F)c(C(F)(F)F)c5)cn4CCN4CCCC4)CC3)c21
CHEMBL4129817,7.96,CHEMBL4282,0.011,C[C@@H]1CC(=O)Nc2ncnc(N3CCC(c4nc(C(F)(F)F)cn4CCN4CCCC4)CC3)c21
CHEMBL4126067,8.4,CHEMBL4282,0.004,C[C@@H]1CC(=O)Nc2ncnc(N3CCC(c4nc(C5CCOCC5)cn4CCN4CCCC4)CC3)c21
CHEMBL4129379,8.3,CHEMBL4282,0.005,C[C@@H]1CC(=O)Nc2ncnc(N3CCC(c4nc(CCC(F)(F)F)cn4CCN4CCCC4)CC3)c21
CHEMBL4163627,8.33,CHEMBL4282,4.7,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccccc1
CHEMBL4160193,8.09,CHEMBL4282,8.2,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccccc1F
CHEMBL4159491,6.75,CHEMBL4282,176.0,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(F)cc1
CHEMBL4169791,8.76,CHEMBL4282,1.72,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(OC)cc1
CHEMBL4163164,6.6,CHEMBL4282,251.0,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1cccc(OC)c1
CHEMBL4171390,6.94,CHEMBL4282,115.0,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(OC)c(OC)c1
CHEMBL4161273,6.01,CHEMBL4282,980.0,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(C)cc1
CHEMBL4173126,7.92,CHEMBL4282,12.0,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1CC(C)C
CHEMBL4172716,7.25,CHEMBL4282,56.0,COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccccc1
CHEMBL4164809,6.37,CHEMBL4282,432.0,COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccccc1F
CHEMBL4169321,6.5,CHEMBL4282,313.0,COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(F)cc1
CHEMBL4161394,6.19,CHEMBL4282,640.0,COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(OC)cc1
CHEMBL4170874,6.32,CHEMBL4282,482.0,COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1cccc(OC)c1
CHEMBL4160580,6.51,CHEMBL4282,311.0,COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(OC)c(OC)c1
CHEMBL4176130,6.13,CHEMBL4282,738.0,COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(C)cc1
CHEMBL4170467,4.01,CHEMBL4282,98.33,O=C(CSc1nnc(COc2ccc3c(c2)CCCC3)o1)Nc1nc2ccc(F)cc2s1
CHEMBL4163608,4.56,CHEMBL4282,27.5,COc1ccc2nc(NC(=O)CSc3nnc(COc4ccc5c(c4)CCCC5)o3)sc2c1
CHEMBL4217649,5.72,CHEMBL4282,1.9,CCN1CCN(c2ccc(-c3nn(Cc4cn(Cc5ccccc5)nn4)c4nc(NC)ncc34)cn2)CC1
CHEMBL4214539,7.75,CHEMBL4282,18.0,O=C(Cc1ccc(Cl)cc1)N1CCN(c2ncnc3[nH]cc(Br)c23)CC1
CHEMBL4217489,7.45,CHEMBL4282,35.6,COc1ccc(C2(C(=O)N3CCN(c4ncnc5[nH]ccc45)CC3)CCNCC2)cc1
CHEMBL4212569,7.58,CHEMBL4282,26.5,O=C(N1CCN(c2ncnc3[nH]ccc23)CC1)C1(c2ccc(Cl)cc2)CCNCC1
CHEMBL4211584,7.57,CHEMBL4282,27.1,O=C(N1CCN(c2ncnc3[nH]ccc23)CC1)C1(c2ccc(Br)cc2)CCNCC1
CHEMBL4217723,8.25,CHEMBL4282,5.6,O=C(N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)C1(c2cccc(Br)c2)CCNCC1
CHEMBL4204854,8.72,CHEMBL4282,1.9,O=C(N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)C1(c2ccc(Cl)cc2)CCNCC1
CHEMBL4202879,8.74,CHEMBL4282,1.8,O=C(N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)C1(c2ccc(Br)cc2)CCNCC1
CHEMBL4213657,8.54,CHEMBL4282,2.9,O=C(N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)C1(c2ccc(Cl)c(Cl)c2)CCNCC1
CHEMBL4217841,7.69,CHEMBL4282,20.3,O=C(N1CCN(c2ncnc3[nH]cc(Br)c23)CC1)C1(c2ccccc2)CCNCC1
CHEMBL4212000,8.12,CHEMBL4282,7.6,O=C(N1CCN(c2ncnc3[nH]cc(Br)c23)CC1)C1(c2cccc(Br)c2)CCNCC1
CHEMBL4216977,7.85,CHEMBL4282,14.1,COc1ccc(C2(C(=O)N3CCN(c4ncnc5[nH]cc(Br)c45)CC3)CCNCC2)cc1
CHEMBL4207231,8.82,CHEMBL4282,1.5,O=C(N1CCN(c2ncnc3[nH]cc(Br)c23)CC1)C1(c2ccc(Cl)cc2)CCNCC1
CHEMBL4207643,8.37,CHEMBL4282,4.3,O=C(N1CCN(c2ncnc3[nH]cc(Br)c23)CC1)C1(c2ccc(Cl)c(Cl)c2)CCNCC1
CHEMBL4293794,4.12,CHEMBL4282,75.2,CCOC(=O)/C=C/c1cc(NS(=O)(=O)c2cccs2)c2c(c1O)OCO2
CHEMBL4284420,7.18,CHEMBL4282,66.6,O=C(N1CCN(c2ncnc3[nH]nc(Cl)c23)CC1)C1(c2ccc(Cl)cc2)CCNCC1
CHEMBL4282775,7.48,CHEMBL4282,32.9,O=C(N1CCN(c2ncnc3[nH]nc(Cl)c23)CC1)C1(c2ccc(Br)cc2)CCNCC1
CHEMBL4285143,7.61,CHEMBL4282,24.3,O=C(N1CCN(c2ncnc3[nH]nc(Cl)c23)CC1)C1(c2ccc(Cl)c(Cl)c2)CCNCC1
CHEMBL4281435,7.57,CHEMBL4282,26.9,O=C(N1CCN(c2ncnc3[nH]nc(Br)c23)CC1)C1(c2ccc(Cl)cc2)CCNCC1
CHEMBL4292059,7.29,CHEMBL4282,51.9,O=C(N1CCN(c2ncnc3[nH]nc(Br)c23)CC1)C1(c2ccc(Br)cc2)CCNCC1
CHEMBL4284849,7.52,CHEMBL4282,30.5,O=C(N1CCN(c2ncnc3[nH]nc(Br)c23)CC1)C1(c2ccc(Cl)c(Cl)c2)CCNCC1
CHEMBL4438248,7.99,CHEMBL4282,10.2,Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)s1
CHEMBL4454791,8.74,CHEMBL4282,1.8,Cl.Cn1ncc(Cl)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)s1
CHEMBL4445702,7.97,CHEMBL4282,10.6,Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1
CHEMBL4435124,9.0,CHEMBL4282,1.0,Cl.Cn1ncc(Cl)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1
CHEMBL4444441,8.26,CHEMBL4282,5.46,Cl.Cn1ncc(Br)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1
CHEMBL4460688,7.19,CHEMBL4282,65.2,Cl.Cn1ncc(Cl)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)c(C(F)(F)F)c2)s1
CHEMBL4579551,8.05,CHEMBL4282,9.0,Cc1cnn(C)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1.Cl
CHEMBL4467970,7.33,CHEMBL4282,46.9,C=Cc1cnn(C)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1.Cl
CHEMBL4554198,7.31,CHEMBL4282,48.9,CCc1cnn(C)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1.Cl
CHEMBL4461200,7.0,CHEMBL4282,101.0,Cl.Cn1ncc(C(=O)O)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1
CHEMBL4455194,7.21,CHEMBL4282,62.2,Cl.Cn1ncc(CO)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1
CHEMBL4526242,7.15,CHEMBL4282,70.4,Cl.Cn1ncc(-c2ccccc2)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1
CHEMBL4577134,7.0,CHEMBL4282,99.9,Cl.Cn1ncc(-c2ccncc2)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1
CHEMBL4442226,7.86,CHEMBL4282,13.7,Cn1ncc(Cl)c1-c1csc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)c1
CHEMBL4451854,8.9,CHEMBL4282,1.26,Cl.Cn1ncc(Cl)c1-c1csc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)c1
CHEMBL4545734,7.45,CHEMBL4282,35.3,Cl.Cn1ncc(Cl)c1-c1csc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)c(C(F)(F)F)c2)c1
CHEMBL4515689,6.99,CHEMBL4282,102.0,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)sc1Cl
CHEMBL4468352,8.4,CHEMBL4282,4.0,COc1ccc(O)c(C(=O)c2ccc(C(=O)N[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F.Cl.Cl
CHEMBL4552655,8.6,CHEMBL4282,2.5,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)oc1Cl
CHEMBL4531735,8.47,CHEMBL4282,3.4,CC(=O)OCC[C@@H]1C[C@@H](c2ccc(F)c(F)c2)[C@H](NC(=O)c2cc(-c3c(Cl)cnn3C)c(Cl)o2)CN1
CHEMBL4460525,8.6,CHEMBL4282,2.49,CC(=O)NCC[C@@H]1C[C@@H](c2ccc(F)c(F)c2)[C@H](NC(=O)c2cc(-c3c(Cl)cnn3C)c(Cl)o2)CN1
CHEMBL4441416,8.48,CHEMBL4282,3.29,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CCNS(C)(=O)=O)C[C@H]2c2ccc(F)c(F)c2)oc1Cl
